Stop Name,Latitude,Longitude,Num trips in stop,Boothcode,Routes with num trips
BTM Layout Kuvempunagara,12.91635662,77.61591532,2407,29175129,"{'PNN-MDL': 1, 'SNR-HLS': 3, 'PPLO-KRM1': 2, 'BSK-HALLCA': 3, '201-H': 13, 'BSK-MTW': 3, '501-GA': 39, '501-GA BSN-AGR': 2, 'CS-BSK-ITPL': 9, 'CS-JDV-ACC B6': 10, '162-A': 12, 'BTP-110': 9, 'ITPL-1K': 1, 'CS-GTG-ACCB7': 2, 'HSS-8': 2, 'BTP-2': 8, 'BTML-KMHCB': 1, 'MDN-TNF': 1, 'PHS-41': 12, 'BSK-KDG': 11, 'BSK-RTNP': 6, '500-J': 17, '502-M': 10, '201-RB': 18, 'SBS-BTM-MDL': 1, '201-R': 35, '600-CH': 10, '600-F': 57, 'BSK-BTP': 11, '500-KB': 11, 'ABP-BSK': 9, '600-K': 19, '600-KA': 12, '600-KC': 5, 'SNR-KRM': 6, 'BSK-MRHB': 4, '502-J': 17, '201-K': 14, '600-QA': 10, '201-G': 35, '314-M': 19, '373-M': 15, '25-A': 81, '201-N': 29, '201-P': 1, '223-J': 9, '500-KE': 15, 'GTG-PRPL': 1, 'DHL-MEBP': 3, 'BSK-KRP': 8, 'BDD-ITPL': 2, 'D13G-HBL': 4, 'TGPB-HBL': 2, '500-D SNR-HBL': 4, 'SGH-DBS': 4, '88-A KBS-SMH': 1, 'KWS-BGR': 1, 'PPLO-TNF': 3, '600-CB': 13, 'SGH-BTM': 4, '343-N': 17, '600-F D21G-ATB': 8, 'BEML5-ATB': 7, 'BSK-D38G': 8, 'V-600F': 19, '500-CF BSK-SJP': 11, 'V-201R': 38, 'BSK-CPR': 2, 'V-600K': 31, '201-B': 11, 'DSC-JBN': 1, 'BSK-JBN': 15, '500-K': 33, 'CKA-CPR': 1, 'D34G-CSB': 1, 'D34G-CPR': 2, 'V-500A': 45, '600-C PPLO-CPR': 2, 'SGH-HBL': 3, 'V-600CF': 20, 'V-201RB': 14, 'V-600KA': 3, '411-A': 10, 'BEMLA-25': 2, 'V-600KB': 13, 'V-600M': 4, '346-CJ': 28, 'SGH-BGR': 2, 'JBS-DBS': 2, '60-J': 5, '410-A': 18, '600-CA': 22, 'PNN-ACC B6': 6, 'UTH-BSK-HBL': 3, 'MBS-24': 3, 'KGR-UTH-BSK-KDG': 4, '600-FC': 25, 'SGH-VPLO': 1, 'BEML5-BMH': 0, 'YRS-ACC': 1, 'V-500P': 15, 'BSK-DBS': 12, 'CLO-BTM': 1, 'V-500KR': 16, '600-F D31G-ATB': 3, 'V-500CH': 29, '242-J': 9, 'MHDSRN-KBS': 1, 'V-600C': 27, 'V-500BM': 12, 'BSK-CNVS': 1, 'V-500CK': 36, '201-G BSK-DMLR': 8, 'BSK-DMLR': 2, '502-M CKBS-MRHB': 1, 'PSB-ATB': 1, 'V-411GT': 11, 'V-500CB': 13, 'MSC-KDG': 4, 'V-500KE': 28, 'BSK-JFWTC': 3, 'V-500W': 19, 'V-500KM': 23, 'SGH-HSS': 1, 'VDPC-KDG': 0, 'BTM-SJP-KGR': 1, 'ANJP-ITPL': 1, '201-E': 10, '600-KD SMH-ELCW': 1, 'C-500A': 15, 'D13G-BSK-HBL': 1, 'SNR-BSK-DMR': 1, '500-A BSK-YSTF': 7, '411-J': 6, 'MTR-BSK-MRHB-KRP': 3, 'V-500KC': 28, 'MLOBS-KBS': 2, 'JPN6-ATB': 2, '356-CE': 12, 'VTTMC-KDG': 3, 'GBLG-ITPL': 1, '201-M': 28, 'BSK-BDLF': 1, 'D13G-BTP': 4, 'BSK-MNH': 2, 'V-600KC': 7, '201-J': 32, 'JBS-KRMT': 5, '255 YTTMC-MTH': 4, '600-FB': 19, '500-AD': 13, 'KGRRO-KDG': 4, 'SGH-CPR': 2, 'SKTS-MRHB': 1, '502 BSN-KDG': 2, '356-EW-FLY': 11, 'SGH-CSB-BEL': 2, '500-CA': 37, 'BELGS-13': 2, 'C-500CK': 12, '500-A': 38, 'D34G-HSS': 1, '410 D31-CSB': 1, 'BSK-HSS': 1, 'MPJ-KRM': 2, '410 PSB-BMH': 8, 'BEML5-ELCW': 1, 'MTR-MRHB-KDG': 2, 'V-500DA BSK-YHK5': 12, '500-KK': 22, 'MBS-8': 31, 'SPBS-ITPL': 2, 'V-500K': 40, 'BDLF-CSB': 2, '201-MD': 30, 'KKC-BSK-JBN': 2, 'KGR-CSB-MRHB-HBL': 2, '600-KD': 17, 'KGR-UTH-KDG': 6, '234-B': 2, 'V-500KS': 33, 'V-BSK-ORRCA Prestige Tech Park': 6, 'BSK-HSK': 2, 'BSK-KRP-ITI': 1, 'BSK-HLG': 1, 'V-JSD-CSB-MRHB-ITPL': 2, 'HPN-ACCB7': 2, 'GTG-KRM': 1, 'PNN-CPR': 2, 'V-600Q': 2, '600-CA  BSK-CPR': 1, 'V-BNP-CSB-MRHB-ORRCA': 2, '600-CA BSK-SRN': 5, '410 DPJN-BMH': 3, '600-FD': 19, '600-FD DPJN-ATB': 1, 'SGH-CSB-DRLO': 2, 'V-BUCG-KGR-NDH-BSK-CSB-MRHB': 1, 'V-SWN-VJN-NDH-BSK-CSB-ITPL': 4, 'V-D13-BSK-CSB-Intel ORR': 4, '600-KB UFLYO': 5, '600-KD UFLYO': 8, '600-KB': 25, '356-EW UFLY': 8, '600-CF UFLY': 28, 'MF-4': 15, 'D34-CSB-ITPL': 1, 'GNR-CSB-KDG': 2, 'D34-CSB-KDG': 1, '500CA JBS-JFWTC': 3, 'V-GTG-HBL': 0, 'V-SMPBS-KDG': 3, 'V-Seetha Circle-KDG': 1, 'V-500BH': 4, 'V-BRGM-HBL': 1, 'V-500CA': 56, 'V-BSK-ORRCA KTP': 1, 'ACC B-56': 2, 'D13G-KDG': 13, '600-C SNR-CPR': 1, 'BTMS-ELCW': 1, '411-A JBS-AGR-CARMEL': 1, '375-D BEML5-BTML': 1, 'BSK-D38G FLY': 2, 'TGPS-ITPL': 2, '356-EW FLY BSK-SRN': 3, 'BSK-JSS': 1, 'V-500-CA KMK-JFWTC': 3, 'V-D13-BTP': 2, 'V-JSD-KDG': 1, 'V-500A SPO-BSK-HBLB': 2, 'V-JYN4th-KDG': 1, '500-A BSK-HBLB-PTH': 3, 'V-BEML-KDG': 1, 'V-KGR-NYD-HBL': 2, 'V-KOLIF-BTM-ELC': 1, 'V-500KD': 6, '410-PS': 14, '500-A BSK-MRHB-NEA': 1, 'V-500KB': 16, '500ACA-PNN-HBL': 1, '500-L CKA-HBL': 2, 'V-500-D13-ITPL': 2, '600-CF': 34, 'CKP-CSB-ELC': 2, 'BSK-ELCW': 12, '500-L': 38, 'V-BNP-ORRCA JP Morgan': 1, 'BSK-KSDB': 1, '600-C UFLYO': 42, 'BSK-MYLS': 3, '600-Q': 2, 'BSK-CSB': 2}"
CS-Mantri Elite Apartment,12.90545032,77.60096379,8,29175129,"{'VCS-HP-3 GTG-HPS': 1, 'VCS-ORRCA-117 GTG-ORRCA': 1, 'BTP-6C': 2, 'VCS-MEBP-31A MKTP-MEBP': 1, 'VCS-ITPB-GM-10 KOLIF-ITPL': 1, 'VCS-MEBP-11 GTG-MEBP': 1, 'VCS-MEBP-11A DHL-MEBP': 1}"
DUO Heights Layout,12.89486156,77.61463232,25,29175129,"{'364-G': 19, 'D34G-KCH': 1, 'DHL-MEBP': 3, 'V-DHL-KBS': 1, 'VSD-JBS-KCH': 1}"
Jai Bheemanagara,12.91941360,77.61571799,71,29175129,"{'161-B': 27, '168-E': 20, 'JMR-RVC': 1, '168A': 23}"
JP Nagara 3rd Phase,12.90816990,77.60041709,1812,29175129,"{'374-C BSK-D34G': 6, '369-CA': 10, '24-E': 26, 'SGH-BHK': 1, 'PPLO-KRM1': 2, 'SGH-JPN3': 3, 'SBA-BNG': 1, '369-C': 43, 'SGH-BNP': 1, 'CS-GTG-ACCB7': 2, 'BSK-SKTS': 3, 'JPV-16': 10, 'CS-JP3-KMS': 1, 'MEBP-31': 4, 'ACCB6-73': 2, 'BSK-BNP': 5, '27-A': 0, '27-E': 0, '89-F': 12, '367-F': 14, '365-D': 26, '365-B': 6, '365-E': 17, '502-J': 17, '364-G': 19, '365-R': 9, 'KBS-BDC-D34G': 11, 'GTG-BSK': 7, 'BC-4A': 14, '369-P': 6, 'BCS-BMSITY': 1, '364-A': 21, 'KBS-BGR': 2, 'NLO-JPN3': 4, '374-C': 4, 'GTG-PRPL': 1, 'DHL-MEBP': 3, 'KBS-RMS': 2, '366-C': 8, '366-M': 9, 'MGRM-BNP': 2, '368-F': 16, '500-DH': 22, '370-B': 6, 'V-365': 26, 'V-365J': 21, 'D34G-EASTEND-JBS': 2, '366-A': 39, '366-G': 23, '24-H': 25, 'SGH-NSP': 2, '369-B': 38, '368-D': 11, '369-Q': 9, '369-F': 11, 'HDH-KMT': 8, '369-G': 10, '369-N': 29, 'SGH-VBL': 1, '27-K': 0, 'MYH-UBL': 1, 'TTC-UBL': 1, 'D34G-KMT': 4, 'KMT-D34G': 0, '369-E': 36, 'D34G-CSB': 1, '411-G KDG-KLF': 2, 'D34G-CPR': 2, 'GTG-JNN': 2, 'PPLO-MRBP': 2, '365-P': 40, '368-H': 10, '365-F': 4, '365-N': 19, '365-Q': 16, '365-S': 6, '365-H': 9, '365-W': 16, '366-L': 10, '366-N': 16, '366-Q': 15, '366-QA': 8, '366-T': 12, '366-W': 13, '366-X': 8, '366-Z': 20, '366-BA': 14, '366-F': 12, '366-KA': 8, '368-C': 6, 'KRM-CAK': 1, 'KGR-BEML5': 21, '372-C': 20, '372-F': 9, '372-A': 7, '372-B': 9, '372-E': 7, '372-J': 7, 'KMT-JAPC': 10, 'D31G-NGHN': 1, '364-B': 32, 'SGH-DCH': 1, '365-J': 44, 'ACCB7-25': 2, 'BNP-MGRM': 2, 'KBS-BRD': 2, 'VJN-JPN3': 3, 'D34G-JN4-KBS': 3, '366-R': 14, 'CNP-KBS': 4, 'KBS-CNP': 2, '378-H': 7, 'V-411GT': 11, 'V-500CB': 13, 'MSC-KDG': 4, '364-C': 7, 'CNP-KMT': 1, 'BGR-JAPC': 5, 'V-500CN': 12, 'KMT-JBS-BKH-D34G': 7, 'TNF-SKTS': 3, 'V-DHL-KBS': 1, '401-B YNTAEH-YTTMC': 3, 'KDG-MSC': 3, 'KBS-BMD-DCH': 3, 'NICE-1A': 2, 'C-365': 17, 'NICE-1': 5, 'JBN-JSS': 1, '411-J': 6, 'SBS-DVC': 4, 'AS-15': 10, '370-A': 10, 'KBS-UJND': 3, '370-E': 6, '25-H': 17, '369-K': 12, '367-D': 10, 'SBS-VSD-SKLO': 1, '367-B': 10, 'SSPL-KBS': 3, 'KBS-SSPL': 1, 'VSD-JBS-KCH': 1, 'KBS-JBS-D34G': 6, 'BLK-BSK': 1, 'BSK-BLK': 1, 'SKTS-MRHB': 1, 'HLM-SJHS': 1, 'KSK-KBS': 2, 'KBS-KSK': 2, 'D34G-HSS': 1, 'KMT-JBS-UJND': 1, 'GTG-DBS': 3, 'MBS-14': 10, 'G-4': 35, 'MF-10': 14, 'MF-10A': 1, '25-E': 47, '366-ZA': 5, 'JBS4-D34G': 5, 'BDLF-CSB': 2, '201-MD': 30, '364-F': 12, '372-M': 11, '372-MA': 9, 'SKLO-VSD-SBS': 2, 'KMT-HPC': 3, 'MF-20': 28, '369-T': 25, 'KBS-GTG-BVH-KGP': 1, 'V-JSD-CSB-MRHB-ITPL': 2, 'GTG-KRM': 1, 'D34-BTMS': 1, '366-MA': 10, 'V-BNP-BSK-SCR': 6, 'V-BNP-CSB-MRHB-ORRCA': 2, 'KIAS-12': 15, 'KIAS-5B': 6, 'D34-CSB-ITPL': 1, 'D34-CSB-KDG': 1, 'KDG-CSB-D34': 5, 'V-GTG-HBL': 0, 'V-HBL-JGN': 2, 'V-JGN-BSK': 1, 'LTSC-KBS': 1, '365-J  JAC-BMD': 2, '365-P BMD-JAC': 2, '365  BNP-BMD': 2, 'PNN-BSK-SSPL': 1, 'V-JSD-KDG': 1, 'V-KOLIF-BTM-ELC': 1, 'V-AKN-BSK': 1, 'JAPC-JTTMC-KMT': 1, 'V-BMT13-BSK-RMM': 1, '500-CN': 8, 'V-D13KMK-BSK-BNP': 6, 'CKP-CSB-ELC': 2, 'D13G-BNP': 3, 'JBS-EAST END-HML': 1, 'V-BNP-ORRCA JP Morgan': 1, '369-D': 31, '371-D': 9, '369-J': 12, '365-K': 11, '371-A': 8, '291-J': 26, '195 SBS-MTR': 1, '144-B': 2, '222 MRBS-KST': 1, '227-G KGR-JGMP': 1, 'SBS-JSD': 13}"
Kaverinagara Bommanahalli,12.90014833,77.62238000,0,29175129,{}
Mahadeshwara Nagara BTM Layout,12.90779191,77.61094093,119,29175129,"{'MTR-5': 5, 'BTP-2': 8, 'MDN-TNF': 1, '285-CC': 4, '24-N': 14, '27-N': 0, 'SGH-BTMS': 3, '25-B': 39, 'MHDSRN-KBS': 1, '25-N': 18, '24-A': 22, 'KRP-MDN': 3, 'D34-BTMS': 1}"
NS Palya JP Nagara,12.90862426,77.60331608,0,29175129,{}
Shanbhogappa Layout,12.89772333,77.61094333,0,29175129,{}
Shantinikethan School Bilekahalli,12.89982133,77.60228209,18,29175129,"{'SKTS-1': 3, 'BSK-SKTS': 3, 'SKTS-3': 4, 'TNF-SKTS': 3, 'SKTS-MRHB': 1}"
Bilekahalli,12.90077134,77.60110669,1562,29175130,"{'374-C BSK-D34G': 6, '369-CA': 10, 'SGH-BHK': 1, 'SBA-BNG': 1, '369-C': 43, 'SGH-BNP': 1, 'CS-GTG-ACCB7': 2, 'ACCB6-73': 2, 'BSK-BNP': 5, '89-F': 12, '367-F': 14, '365-D': 26, '365-B': 6, '365-E': 17, '364-G': 19, '365-R': 9, 'KBS-BDC-D34G': 11, 'GTG-BSK': 7, 'BC-4A': 14, '369-P': 6, 'BCS-BMSITY': 1, '364-A': 21, 'KBS-BGR': 2, '374-C': 4, 'GTG-PRPL': 1, 'DHL-MEBP': 3, 'KBS-RMS': 2, '366-C': 8, '366-M': 9, 'MGRM-BNP': 2, '370-B': 6, 'V-365': 26, 'V-365J': 21, 'D34G-EASTEND-JBS': 2, '366-A': 39, '366-G': 23, '369-B': 38, '368-D': 11, '369-Q': 9, '369-F': 11, 'HDH-KMT': 8, '369-G': 10, '369-N': 29, 'SGH-VBL': 1, 'HMV-ADTH': 2, 'D34G-KMT': 4, 'KMT-D34G': 0, '369-E': 36, 'D34G-CSB': 1, '411-G KDG-KLF': 2, 'D34G-CPR': 2, 'GTG-JNN': 2, 'PPLO-MRBP': 2, '365-P': 40, '368-H': 10, '365-F': 4, '365-N': 19, '365-Q': 16, '365-S': 6, '365-H': 9, '365-W': 16, '366-L': 10, '366-N': 16, '366-Q': 15, '366-QA': 8, '366-T': 12, '366-W': 13, '366-X': 8, '366-Z': 20, '366-BA': 14, '366-F': 12, '366-KA': 8, '368-C': 6, 'KRM-CAK': 1, 'KGR-BEML5': 21, '372-C': 20, '372-F': 9, '372-A': 7, '372-B': 9, '372-E': 7, '372-J': 7, 'KMT-JAPC': 10, 'D31G-NGHN': 1, '364-B': 32, 'SGH-DCH': 1, '365-J': 44, 'ACCB7-25': 2, 'BNP-MGRM': 2, 'KBS-BRD': 2, 'D34G-JN4-KBS': 3, '366-R': 14, 'CNP-KBS': 4, 'KBS-CNP': 2, '378-H': 7, 'V-411GT': 11, 'V-500CB': 13, 'MSC-KDG': 4, '364-C': 7, 'CNP-KMT': 1, 'BGR-JAPC': 5, 'V-500CN': 12, 'KMT-JBS-BKH-D34G': 7, 'TNF-SKTS': 3, 'V-DHL-KBS': 1, '401-B YNTAEH-YTTMC': 3, 'KDG-MSC': 3, 'KBS-BMD-DCH': 3, 'NICE-1A': 2, 'C-365': 17, 'NICE-1': 5, 'JBN-JSS': 1, '411-J': 6, 'SBS-DVC': 4, 'AS-15': 10, '370-A': 10, 'KBS-UJND': 3, '370-E': 6, '369-K': 12, '367-D': 10, 'SBS-VSD-SKLO': 1, '367-B': 10, 'SSPL-KBS': 3, 'KBS-SSPL': 1, 'VSD-JBS-KCH': 1, 'KBS-JBS-D34G': 6, 'SKTS-MRHB': 1, 'HLM-SJHS': 1, 'KSK-KBS': 2, 'KBS-KSK': 2, 'D34G-HSS': 1, 'KMT-JBS-UJND': 1, 'GTG-DBS': 3, 'G-4': 35, 'MF-10': 14, 'MF-10A': 1, '366-ZA': 5, 'JBS4-D34G': 5, 'BDLF-CSB': 2, '364-F': 12, '372-M': 11, '372-MA': 9, 'SKLO-VSD-SBS': 2, 'KMT-HPC': 3, 'SSPL-01': 1, 'MF-20': 28, '369-T': 25, 'KBS-GTG-BVH-KGP': 1, 'V-JSD-CSB-MRHB-ITPL': 2, 'GTG-KRM': 1, 'D34-BTMS': 1, '366-MA': 10, 'V-BNP-BSK-SCR': 6, 'V-BNP-CSB-MRHB-ORRCA': 2, 'KIAS-5B': 6, 'KIAS-5G': 2, 'D34-CSB-ITPL': 1, 'D34-CSB-KDG': 1, 'KDG-CSB-D34': 5, 'V-GTG-HBL': 0, 'V-HBL-JGN': 2, 'V-JGN-BSK': 1, 'LTSC-KBS': 1, '365-J  JAC-BMD': 2, '365-P BMD-JAC': 2, '365  BNP-BMD': 2, 'PNN-BSK-SSPL': 1, 'V-JSD-KDG': 1, 'V-KOLIF-BTM-ELC': 1, 'V-AKN-BSK': 1, 'JAPC-JTTMC-KMT': 1, 'KIAS-14': 6, 'V-BMT13-BSK-RMM': 1, '500-CN': 8, 'V-D13KMK-BSK-BNP': 6, 'CKP-CSB-ELC': 2, 'D13G-BNP': 3, 'JBS-EAST END-HML': 1, 'V-BNP-ORRCA JP Morgan': 1, '369-D': 31, '371-D': 9, '369-J': 12, '365-K': 11, '371-A': 8, '291-J': 26, '195 SBS-MTR': 1, '144-B': 2, '222 MRBS-KST': 1, '227-G KGR-JGMP': 1, 'SBS-JSD': 13}"
Shantinikethan School Bilekahalli,12.89982133,77.60228209,18,29175130,"{'SKTS-1': 3, 'BSK-SKTS': 3, 'SKTS-3': 4, 'TNF-SKTS': 3, 'SKTS-MRHB': 1}"
Sri Veerabhadra Swamy Bilekahalli,12.89768167,77.60647333,18,29175130,"{'368-F': 16, 'BLK-BSK': 1, 'BSK-BLK': 1}"
Shanbhogappa Layout,12.89772333,77.61094333,0,29175131,{}
Shantinikethan School Bilekahalli,12.89982133,77.60228209,18,29175131,"{'SKTS-1': 3, 'BSK-SKTS': 3, 'SKTS-3': 4, 'TNF-SKTS': 3, 'SKTS-MRHB': 1}"
Sri Veerabhadra Swamy Bilekahalli,12.89768167,77.60647333,18,29175131,"{'368-F': 16, 'BLK-BSK': 1, 'BSK-BLK': 1}"
DUO Heights Layout,12.89486156,77.61463232,25,29175132,"{'364-G': 19, 'D34G-KCH': 1, 'DHL-MEBP': 3, 'V-DHL-KBS': 1, 'VSD-JBS-KCH': 1}"
Shanbhogappa Layout,12.89772333,77.61094333,0,29175132,{}
Sri Veerabhadra Swamy Bilekahalli,12.89768167,77.60647333,18,29175132,"{'368-F': 16, 'BLK-BSK': 1, 'BSK-BLK': 1}"
Shanbhogappa Layout,12.89772333,77.61094333,0,29175134,{}
Sri Veerabhadra Swamy Bilekahalli,12.89768167,77.60647333,18,29175134,"{'368-F': 16, 'BLK-BSK': 1, 'BSK-BLK': 1}"
DUO Heights Layout,12.89486156,77.61463232,25,29175151,"{'364-G': 19, 'D34G-KCH': 1, 'DHL-MEBP': 3, 'V-DHL-KBS': 1, 'VSD-JBS-KCH': 1}"
Golden Park Apartment Kodichikkanahalli,12.89472667,77.62027500,0,29175151,{}
Kaverinagara Bommanahalli,12.90014833,77.62238000,0,29175151,{}
Kodichikkanahalli Beguru,12.89792667,77.62150833,0,29175151,{}
Shanbhogappa Layout,12.89772333,77.61094333,0,29175151,{}
DLF Home Town Hulimavu,12.87652493,77.61777520,4,29175341,"{'BTP-102': 2, 'BDLF-CSB': 2}"
Nyanappanahalli,12.87908999,77.61401206,0,29175341,{}
DUO Heights Layout,12.89486156,77.61463232,25,29175139,"{'364-G': 19, 'D34G-KCH': 1, 'DHL-MEBP': 3, 'V-DHL-KBS': 1, 'VSD-JBS-KCH': 1}"
Golden Park Apartment Kodichikkanahalli,12.89472667,77.62027500,0,29175139,{}
Kodichikkanahalli Beguru,12.89792667,77.62150833,0,29175139,{}
Shanbhogappa Layout,12.89772333,77.61094333,0,29175139,{}
DUO Heights Layout,12.89486156,77.61463232,25,29175153,"{'364-G': 19, 'D34G-KCH': 1, 'DHL-MEBP': 3, 'V-DHL-KBS': 1, 'VSD-JBS-KCH': 1}"
Golden Park Apartment Kodichikkanahalli,12.89472667,77.62027500,0,29175153,{}
Kaverinagara Bommanahalli,12.90014833,77.62238000,0,29175153,{}
Kodichikkanahalli Beguru,12.89792667,77.62150833,0,29175153,{}
