Stop Name,Latitude,Longitude,Num trips in stop,Boothcode,Routes with num trips
Goodwill Womens College Hines Road,12.99659650,77.60917034,1,29159223,{'GDWC-BGL': 1}
HP Petrol Bunk Coles Road,12.99663178,77.61175163,7,29159223,"{'SJHS-LGP-HBL': 3, 'ADT-9': 4}"
Mosque Road,13.00031693,77.61607925,530,29159223,"{'300-E': 55, '302-C': 11, '302-J': 29, '300-B': 29, '302-GA': 19, '303-F': 21, '300-T': 11, 'KBS-BSP-HMA': 1, 'SBS-BSP-HMA': 3, 'D10G-KMH-SBS': 2, '300-D': 37, '300-E SBS-KTMLRG': 2, '302-N': 38, '276-AB BMT45-DBH': 1, '300-F': 17, '302-F': 39, 'SJHS-LGP-HBL': 3, '303-E': 32, '302-B': 40, '302-E': 14, 'OASIS-4A': 3, 'OASIS-2A': 2, 'KBS-SDSH': 1, 'SOPHIYA-15': 2, 'SBS-SVPSH': 1, 'SBS-SVPSL': 2, 'SHS-10': 2, 'BMES-5': 3, 'BCGHS-18': 2, 'STJOHN-5': 2, 'CALLBUS-05': 1, 'BELGS-46': 2, 'KBS-SVPSB': 1, '302-A': 20, 'VCS-MEBP-12 BSK-MEBP': 1, '330 SBS-ABISRO': 2, '301-G': 17, '303-G': 29, '302-G': 19, 'D10G-BMES': 1, '300-H  ITICG-KBS': 1, '301-A': 12}"
Shivanachetty Garden,12.98973271,77.61544035,6,29159223,"{'171-H MLO-KKSD': 1, '302 VSD-KLN': 4, 'D10G-BMES': 1}"
Sindhi Colony,12.99556417,77.61664061,67,29159223,"{'250-AA': 10, '126-A': 33, 'TR-7': 9, '171-H MLO-KKSD': 1, '248-T': 13, '302 ARMYS-KLNB': 1}"
St Johns School Thamos Cafe,12.99164776,77.61149079,7,29159223,"{'STJHS-HBLB': 2, 'MRHB-STJHS': 2, '290-E STJHS-YLKOT': 0, '500-A CSB-SJHSU': 3}"
Thomas Bakery,12.99115299,77.61423039,60,29159223,"{'126-A': 33, 'TR-7': 9, '171-H MLO-KKSD': 1, '302 VSD-KLN': 4, '248-T': 13}"
Thomas Cafe,12.99069319,77.61358827,24,29159223,"{'BMESU-HBL': 4, 'CAPGPS-7': 2, 'AMRY-2': 4, 'MSP-ARMYK': 1, 'SOPHIY-8': 2, 'BMES-5': 3, 'BCGHS-18': 2, 'BGHS-6': 2, 'MRHB-STJHS': 2, 'VCS-JFWTC-12 DPT-JFWTC': 1, 'D10G-BMES': 1}"
Kaval Byrasandra,13.01970724,77.60760896,241,29159028,"{'111-C': 59, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'KBR-SJHS': 1, 'HBL-KBR': 1, '176 KBR-VTTMC': 1, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176 CLO-KBR': 3, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'KRM-KBR': 2, '176-E': 10, 'BEMLA-7': 2, '176-A': 14, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, 'SPHS-BMT14': 1, 'CRISTAL-5': 3, 'SOPHIYA-3': 2, '242-R': 9, 'YTTMC-MMLKB': 1, 'BELGS-55': 3, '176-E VTTMC-KBR': 1, '79-B': 27, '256-MB': 6, '112-A': 24, '230-A': 12}"
Manjushree Hospital,13.02135230,77.60704770,62,29159028,"{'RTNPS-ABC': 1, 'RTNPS-SMP': 1, '415-G': 18, 'KBR-SJHS': 1, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, '241-T': 7, '415-D': 29, 'KVLB-VNS': 1}"
MM Layout Kavalbyrasandra,13.02220094,77.61009201,3,29159028,"{'VNS-20': 2, 'YTTMC-MMLKB': 1}"
Modhi Garden Kavakbyrasandra,13.01722563,77.60745842,9,29159028,{'111-C KBS-MDG': 9}
P&T Quarters,13.02150321,77.60457069,291,29159028,"{'RTNPS-ABC': 1, '111-C': 59, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'RTNPS-SMP': 1, '415-G': 18, 'KBR-SJHS': 1, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, '176 KBR-VTTMC': 1, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176 CLO-KBR': 3, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'KRM-KBR': 2, '176-E': 10, '415-D': 29, '176-A': 14, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, '242-R': 9, 'YTTMC-MMLKB': 1, '111-C KBS-MDG': 9, '176-E VTTMC-KBR': 1, '79-B': 27, '256-MB': 6, '112-A': 24, '230-A': 12}"
Kaval Byrasandra,13.01970724,77.60760896,241,29159033,"{'111-C': 59, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'KBR-SJHS': 1, 'HBL-KBR': 1, '176 KBR-VTTMC': 1, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176 CLO-KBR': 3, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'KRM-KBR': 2, '176-E': 10, 'BEMLA-7': 2, '176-A': 14, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, 'SPHS-BMT14': 1, 'CRISTAL-5': 3, 'SOPHIYA-3': 2, '242-R': 9, 'YTTMC-MMLKB': 1, 'BELGS-55': 3, '176-E VTTMC-KBR': 1, '79-B': 27, '256-MB': 6, '112-A': 24, '230-A': 12}"
Manjushree Hospital,13.02135230,77.60704770,62,29159033,"{'RTNPS-ABC': 1, 'RTNPS-SMP': 1, '415-G': 18, 'KBR-SJHS': 1, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, '241-T': 7, '415-D': 29, 'KVLB-VNS': 1}"
MM Layout Kavalbyrasandra,13.02220094,77.61009201,3,29159033,"{'VNS-20': 2, 'YTTMC-MMLKB': 1}"
Modhi Garden Kavakbyrasandra,13.01722563,77.60745842,9,29159033,{'111-C KBS-MDG': 9}
P&T Quarters,13.02150321,77.60457069,291,29159033,"{'RTNPS-ABC': 1, '111-C': 59, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'RTNPS-SMP': 1, '415-G': 18, 'KBR-SJHS': 1, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, '176 KBR-VTTMC': 1, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176 CLO-KBR': 3, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'KRM-KBR': 2, '176-E': 10, '415-D': 29, '176-A': 14, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, '242-R': 9, 'YTTMC-MMLKB': 1, '111-C KBS-MDG': 9, '176-E VTTMC-KBR': 1, '79-B': 27, '256-MB': 6, '112-A': 24, '230-A': 12}"
Kaval Byrasandra,13.01970724,77.60760896,241,29159034,"{'111-C': 59, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'KBR-SJHS': 1, 'HBL-KBR': 1, '176 KBR-VTTMC': 1, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176 CLO-KBR': 3, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'KRM-KBR': 2, '176-E': 10, 'BEMLA-7': 2, '176-A': 14, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, 'SPHS-BMT14': 1, 'CRISTAL-5': 3, 'SOPHIYA-3': 2, '242-R': 9, 'YTTMC-MMLKB': 1, 'BELGS-55': 3, '176-E VTTMC-KBR': 1, '79-B': 27, '256-MB': 6, '112-A': 24, '230-A': 12}"
Manjushree Hospital,13.02135230,77.60704770,62,29159034,"{'RTNPS-ABC': 1, 'RTNPS-SMP': 1, '415-G': 18, 'KBR-SJHS': 1, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, '241-T': 7, '415-D': 29, 'KVLB-VNS': 1}"
MM Layout Kavalbyrasandra,13.02220094,77.61009201,3,29159034,"{'VNS-20': 2, 'YTTMC-MMLKB': 1}"
Modhi Garden Kavakbyrasandra,13.01722563,77.60745842,9,29159034,{'111-C KBS-MDG': 9}
P&T Quarters,13.02150321,77.60457069,291,29159034,"{'RTNPS-ABC': 1, '111-C': 59, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'RTNPS-SMP': 1, '415-G': 18, 'KBR-SJHS': 1, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, '176 KBR-VTTMC': 1, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176 CLO-KBR': 3, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'KRM-KBR': 2, '176-E': 10, '415-D': 29, '176-A': 14, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, '242-R': 9, 'YTTMC-MMLKB': 1, '111-C KBS-MDG': 9, '176-E VTTMC-KBR': 1, '79-B': 27, '256-MB': 6, '112-A': 24, '230-A': 12}"
Postal and Telecom Colony,13.02460630,77.60524727,695,29159034,"{'290-EA': 0, '290-E SBS-PTH': 0, '291-N': 16, 'TR-4': 46, '290-EB YHK-KGR': 0, '290-EB KGR-YHK': 0, 'NGW-DPJN': 6, '253-A': 12, '290-M': 8, 'DPJN-JJN-NGW': 4, '290-D': 19, '290-A': 28, '291-J': 26, '290-J': 0, '290-RA': 5, '290-R': 13, '290-J MSP-SBS': 0, '290-EB': 0, '290-QA': 18, '291-G': 20, '290-Q': 14, 'D10G-NGVR-JJN': 1, 'TR-4A': 10, '290-T': 11, '290-HA': 0, 'KLNB-BKC': 1, 'PTH-SBS1': 4, '291-D': 22, '291-L': 3, '290-Z': 4, '290-P': 24, 'MBS-14': 10, 'SBS-JKR-ALSG-PTH': 1, 'CLO-RKH': 5, '291-K': 7, '291-A': 11, '291-E': 16, 'G-10': 0, '290 KBS-YLKOT': 2, '290-EY': 0, '291-R': 15, 'KLN-JJN': 1, '290-QA NRG-RKHN': 1, 'MSP-ARMYK': 1, '291-H': 21, '291-B': 2, '290-E STJHS-YLKOT': 0, 'KBS-NGVRJ-VNS': 1, '63 SBS-DPJN': 1, '290-F': 0, '290-N': 40, '317-K': 0, 'TR-4 NGV-MRBS': 2, 'TR-4 KMT-NGV': 1, '290-C': 63, 'MBS-2': 17, '290EY KMT-YHKOT': 0, 'MBS2 PTH-MRHSPG': 1, '290-E SBS-NGW-KLN': 0, '290-E ITCF-YHKOT': 0, 'V-SBS-KNB': 1, '290-E': 52, 'PTH-SBS': 3, 'BSK-KRP-ITI': 1, '348-F': 14, 'BMSIT-3': 1, '213-D': 6, 'SBS-RJP': 2, 'SBS-HTN': 1, '375-D': 80}"
Sultanpalya Ashwathkatte,13.02466383,77.60329196,370,29159034,"{'YTTMC-CMN': 1, 'RTNPS-VNH': 4, 'BELGS-51': 2, '415-B': 33, '415-F': 46, 'KBS-SPHC': 1, 'GKVK-STP': 3, '114-E': 8, '296-A': 17, '114-A': 63, '114-G': 22, '176-CA': 19, '347-E': 13, '197 JBN-CLP-STP': 2, '415-J': 19, 'D06G-STP': 2, 'SBS-STP': 3, 'SBS-JML-STP': 1, 'D06-STP': 1, '114-C': 63, '114-B': 42, 'SPHSB-STP': 1, 'RTNPS-STP': 4}"
Sultanpalya Cross Pushpanjali Talkies,13.02206963,77.60235853,699,29159034,"{'YTTMC-CMN': 1, 'RTNPS-ABC': 1, 'RTNPS-VNH': 4, '111-C': 59, '176-C': 25, '13-S': 5, 'STP-BSK': 1, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'BELGS-51': 2, '415-B': 33, 'RTNPS-SMP': 1, '415-G': 18, '415-F': 46, 'KBS-SPHC': 1, 'KBR-SJHS': 1, 'GKVK-STP': 3, '114-E': 8, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, 'STP-HBL': 1, '176 KBR-VTTMC': 1, '296-A': 17, '114-A': 63, '114-G': 22, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176-CA': 19, '347-E': 13, '197 JBN-CLP-STP': 2, '176 CLO-KBR': 3, '415-J': 19, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'D06G-STP': 2, 'SBS-STP': 3, 'STP-SBS': 2, 'SPHC-KMT': 1, '176-E': 10, 'SBS-JML-STP': 1, 'D06-STP': 1, '415-D': 29, '176-A': 14, '114-C': 63, '114-B': 42, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, 'STP-HBL-VNS': 1, 'SPHSB-STP': 1, 'HBLB-SPHCN': 1, '242-R': 9, 'YTTMC-MMLKB': 1, '111-C KBS-MDG': 9, '176-E VTTMC-KBR': 1, 'KBS-LRB': 1, '297 STP-AFSY': 2, '79-B': 27, '256-MB': 6, 'MRPL-BELC': 0, '112-A': 24, 'RTNPS-STP': 4, '230-A': 12}"
Dinnur MainRoad,13.02391946,77.59884403,56,29159037,"{'176-C': 25, '13-S': 5, 'STP-BSK': 1, 'KVB-NVG': 5, 'KBR-SJHS': 1, 'STP-HBL': 1, '176 KBR-VTTMC': 1, '342-U': 6, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, 'STP-SBS': 2, 'SPHC-KMT': 1, 'KVLB-VNS': 1, 'STP-HBL-VNS': 1, 'V-DPT-HBL-TNF-MRHB-CSB': 0, '297 STP-AFSY': 2, 'MRPL-BELC': 0}"
Kaval Byrasandra,13.01970724,77.60760896,241,29159037,"{'111-C': 59, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'KBR-SJHS': 1, 'HBL-KBR': 1, '176 KBR-VTTMC': 1, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176 CLO-KBR': 3, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'KRM-KBR': 2, '176-E': 10, 'BEMLA-7': 2, '176-A': 14, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, 'SPHS-BMT14': 1, 'CRISTAL-5': 3, 'SOPHIYA-3': 2, '242-R': 9, 'YTTMC-MMLKB': 1, 'BELGS-55': 3, '176-E VTTMC-KBR': 1, '79-B': 27, '256-MB': 6, '112-A': 24, '230-A': 12}"
Manjushree Hospital,13.02135230,77.60704770,62,29159037,"{'RTNPS-ABC': 1, 'RTNPS-SMP': 1, '415-G': 18, 'KBR-SJHS': 1, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, '241-T': 7, '415-D': 29, 'KVLB-VNS': 1}"
Modhi Garden Kavakbyrasandra,13.01722563,77.60745842,9,29159037,{'111-C KBS-MDG': 9}
P&T Quarters,13.02150321,77.60457069,291,29159037,"{'RTNPS-ABC': 1, '111-C': 59, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'RTNPS-SMP': 1, '415-G': 18, 'KBR-SJHS': 1, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, '176 KBR-VTTMC': 1, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176 CLO-KBR': 3, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'KRM-KBR': 2, '176-E': 10, '415-D': 29, '176-A': 14, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, '242-R': 9, 'YTTMC-MMLKB': 1, '111-C KBS-MDG': 9, '176-E VTTMC-KBR': 1, '79-B': 27, '256-MB': 6, '112-A': 24, '230-A': 12}"
Postal and Telecom Colony,13.02460630,77.60524727,695,29159037,"{'290-EA': 0, '290-E SBS-PTH': 0, '291-N': 16, 'TR-4': 46, '290-EB YHK-KGR': 0, '290-EB KGR-YHK': 0, 'NGW-DPJN': 6, '253-A': 12, '290-M': 8, 'DPJN-JJN-NGW': 4, '290-D': 19, '290-A': 28, '291-J': 26, '290-J': 0, '290-RA': 5, '290-R': 13, '290-J MSP-SBS': 0, '290-EB': 0, '290-QA': 18, '291-G': 20, '290-Q': 14, 'D10G-NGVR-JJN': 1, 'TR-4A': 10, '290-T': 11, '290-HA': 0, 'KLNB-BKC': 1, 'PTH-SBS1': 4, '291-D': 22, '291-L': 3, '290-Z': 4, '290-P': 24, 'MBS-14': 10, 'SBS-JKR-ALSG-PTH': 1, 'CLO-RKH': 5, '291-K': 7, '291-A': 11, '291-E': 16, 'G-10': 0, '290 KBS-YLKOT': 2, '290-EY': 0, '291-R': 15, 'KLN-JJN': 1, '290-QA NRG-RKHN': 1, 'MSP-ARMYK': 1, '291-H': 21, '291-B': 2, '290-E STJHS-YLKOT': 0, 'KBS-NGVRJ-VNS': 1, '63 SBS-DPJN': 1, '290-F': 0, '290-N': 40, '317-K': 0, 'TR-4 NGV-MRBS': 2, 'TR-4 KMT-NGV': 1, '290-C': 63, 'MBS-2': 17, '290EY KMT-YHKOT': 0, 'MBS2 PTH-MRHSPG': 1, '290-E SBS-NGW-KLN': 0, '290-E ITCF-YHKOT': 0, 'V-SBS-KNB': 1, '290-E': 52, 'PTH-SBS': 3, 'BSK-KRP-ITI': 1, '348-F': 14, 'BMSIT-3': 1, '213-D': 6, 'SBS-RJP': 2, 'SBS-HTN': 1, '375-D': 80}"
Sultanpalya Ashwathkatte,13.02466383,77.60329196,370,29159037,"{'YTTMC-CMN': 1, 'RTNPS-VNH': 4, 'BELGS-51': 2, '415-B': 33, '415-F': 46, 'KBS-SPHC': 1, 'GKVK-STP': 3, '114-E': 8, '296-A': 17, '114-A': 63, '114-G': 22, '176-CA': 19, '347-E': 13, '197 JBN-CLP-STP': 2, '415-J': 19, 'D06G-STP': 2, 'SBS-STP': 3, 'SBS-JML-STP': 1, 'D06-STP': 1, '114-C': 63, '114-B': 42, 'SPHSB-STP': 1, 'RTNPS-STP': 4}"
Sultanpalya Cross Pushpanjali Talkies,13.02206963,77.60235853,699,29159037,"{'YTTMC-CMN': 1, 'RTNPS-ABC': 1, 'RTNPS-VNH': 4, '111-C': 59, '176-C': 25, '13-S': 5, 'STP-BSK': 1, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'BELGS-51': 2, '415-B': 33, 'RTNPS-SMP': 1, '415-G': 18, '415-F': 46, 'KBS-SPHC': 1, 'KBR-SJHS': 1, 'GKVK-STP': 3, '114-E': 8, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, 'STP-HBL': 1, '176 KBR-VTTMC': 1, '296-A': 17, '114-A': 63, '114-G': 22, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176-CA': 19, '347-E': 13, '197 JBN-CLP-STP': 2, '176 CLO-KBR': 3, '415-J': 19, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'D06G-STP': 2, 'SBS-STP': 3, 'STP-SBS': 2, 'SPHC-KMT': 1, '176-E': 10, 'SBS-JML-STP': 1, 'D06-STP': 1, '415-D': 29, '176-A': 14, '114-C': 63, '114-B': 42, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, 'STP-HBL-VNS': 1, 'SPHSB-STP': 1, 'HBLB-SPHCN': 1, '242-R': 9, 'YTTMC-MMLKB': 1, '111-C KBS-MDG': 9, '176-E VTTMC-KBR': 1, 'KBS-LRB': 1, '297 STP-AFSY': 2, '79-B': 27, '256-MB': 6, 'MRPL-BELC': 0, '112-A': 24, 'RTNPS-STP': 4, '230-A': 12}"
Thimmayya Garden,13.01824626,77.59872257,24,29159037,{'112-A': 24}
Kaval Byrasandra,13.01970724,77.60760896,241,29159038,"{'111-C': 59, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'KBR-SJHS': 1, 'HBL-KBR': 1, '176 KBR-VTTMC': 1, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176 CLO-KBR': 3, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'KRM-KBR': 2, '176-E': 10, 'BEMLA-7': 2, '176-A': 14, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, 'SPHS-BMT14': 1, 'CRISTAL-5': 3, 'SOPHIYA-3': 2, '242-R': 9, 'YTTMC-MMLKB': 1, 'BELGS-55': 3, '176-E VTTMC-KBR': 1, '79-B': 27, '256-MB': 6, '112-A': 24, '230-A': 12}"
Manjushree Hospital,13.02135230,77.60704770,62,29159038,"{'RTNPS-ABC': 1, 'RTNPS-SMP': 1, '415-G': 18, 'KBR-SJHS': 1, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, '241-T': 7, '415-D': 29, 'KVLB-VNS': 1}"
Modhi Garden Kavakbyrasandra,13.01722563,77.60745842,9,29159038,{'111-C KBS-MDG': 9}
P&T Quarters,13.02150321,77.60457069,291,29159038,"{'RTNPS-ABC': 1, '111-C': 59, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'RTNPS-SMP': 1, '415-G': 18, 'KBR-SJHS': 1, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, '176 KBR-VTTMC': 1, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176 CLO-KBR': 3, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'KRM-KBR': 2, '176-E': 10, '415-D': 29, '176-A': 14, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, '242-R': 9, 'YTTMC-MMLKB': 1, '111-C KBS-MDG': 9, '176-E VTTMC-KBR': 1, '79-B': 27, '256-MB': 6, '112-A': 24, '230-A': 12}"
Sultanpalya Cross Pushpanjali Talkies,13.02206963,77.60235853,699,29159038,"{'YTTMC-CMN': 1, 'RTNPS-ABC': 1, 'RTNPS-VNH': 4, '111-C': 59, '176-C': 25, '13-S': 5, 'STP-BSK': 1, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'BELGS-51': 2, '415-B': 33, 'RTNPS-SMP': 1, '415-G': 18, '415-F': 46, 'KBS-SPHC': 1, 'KBR-SJHS': 1, 'GKVK-STP': 3, '114-E': 8, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, 'STP-HBL': 1, '176 KBR-VTTMC': 1, '296-A': 17, '114-A': 63, '114-G': 22, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176-CA': 19, '347-E': 13, '197 JBN-CLP-STP': 2, '176 CLO-KBR': 3, '415-J': 19, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'D06G-STP': 2, 'SBS-STP': 3, 'STP-SBS': 2, 'SPHC-KMT': 1, '176-E': 10, 'SBS-JML-STP': 1, 'D06-STP': 1, '415-D': 29, '176-A': 14, '114-C': 63, '114-B': 42, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, 'STP-HBL-VNS': 1, 'SPHSB-STP': 1, 'HBLB-SPHCN': 1, '242-R': 9, 'YTTMC-MMLKB': 1, '111-C KBS-MDG': 9, '176-E VTTMC-KBR': 1, 'KBS-LRB': 1, '297 STP-AFSY': 2, '79-B': 27, '256-MB': 6, 'MRPL-BELC': 0, '112-A': 24, 'RTNPS-STP': 4, '230-A': 12}"
Kaval Byrasandra,13.01970724,77.60760896,241,29159039,"{'111-C': 59, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'KBR-SJHS': 1, 'HBL-KBR': 1, '176 KBR-VTTMC': 1, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176 CLO-KBR': 3, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'KRM-KBR': 2, '176-E': 10, 'BEMLA-7': 2, '176-A': 14, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, 'SPHS-BMT14': 1, 'CRISTAL-5': 3, 'SOPHIYA-3': 2, '242-R': 9, 'YTTMC-MMLKB': 1, 'BELGS-55': 3, '176-E VTTMC-KBR': 1, '79-B': 27, '256-MB': 6, '112-A': 24, '230-A': 12}"
Manjushree Hospital,13.02135230,77.60704770,62,29159039,"{'RTNPS-ABC': 1, 'RTNPS-SMP': 1, '415-G': 18, 'KBR-SJHS': 1, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, '241-T': 7, '415-D': 29, 'KVLB-VNS': 1}"
MM Layout Kavalbyrasandra,13.02220094,77.61009201,3,29159039,"{'VNS-20': 2, 'YTTMC-MMLKB': 1}"
Modhi Garden Kavakbyrasandra,13.01722563,77.60745842,9,29159039,{'111-C KBS-MDG': 9}
P&T Quarters,13.02150321,77.60457069,291,29159039,"{'RTNPS-ABC': 1, '111-C': 59, 'RTNPS-KBR': 3, 'KVB-NVG': 5, 'RTNPS-SMP': 1, '415-G': 18, 'KBR-SJHS': 1, '415-A': 2, 'HBL-KBR': 1, 'RTNPS-CHCL': 1, '176 KBR-VTTMC': 1, '342-U': 6, '144-K D06G-KVLB': 1, '144-K': 23, 'VSD-KBR': 1, '300-V': 4, '176 CLO-KBR': 3, 'KVBR-HBL-CHSC': 3, 'KBR-KRM': 1, '241-T': 7, 'KRM-KBR': 2, '176-E': 10, '415-D': 29, '176-A': 14, 'KVLB-VNS': 1, 'BVNR-KVBL': 1, '242-R': 9, 'YTTMC-MMLKB': 1, '111-C KBS-MDG': 9, '176-E VTTMC-KBR': 1, '79-B': 27, '256-MB': 6, '112-A': 24, '230-A': 12}"
Postal and Telecom Colony,13.02460630,77.60524727,695,29159039,"{'290-EA': 0, '290-E SBS-PTH': 0, '291-N': 16, 'TR-4': 46, '290-EB YHK-KGR': 0, '290-EB KGR-YHK': 0, 'NGW-DPJN': 6, '253-A': 12, '290-M': 8, 'DPJN-JJN-NGW': 4, '290-D': 19, '290-A': 28, '291-J': 26, '290-J': 0, '290-RA': 5, '290-R': 13, '290-J MSP-SBS': 0, '290-EB': 0, '290-QA': 18, '291-G': 20, '290-Q': 14, 'D10G-NGVR-JJN': 1, 'TR-4A': 10, '290-T': 11, '290-HA': 0, 'KLNB-BKC': 1, 'PTH-SBS1': 4, '291-D': 22, '291-L': 3, '290-Z': 4, '290-P': 24, 'MBS-14': 10, 'SBS-JKR-ALSG-PTH': 1, 'CLO-RKH': 5, '291-K': 7, '291-A': 11, '291-E': 16, 'G-10': 0, '290 KBS-YLKOT': 2, '290-EY': 0, '291-R': 15, 'KLN-JJN': 1, '290-QA NRG-RKHN': 1, 'MSP-ARMYK': 1, '291-H': 21, '291-B': 2, '290-E STJHS-YLKOT': 0, 'KBS-NGVRJ-VNS': 1, '63 SBS-DPJN': 1, '290-F': 0, '290-N': 40, '317-K': 0, 'TR-4 NGV-MRBS': 2, 'TR-4 KMT-NGV': 1, '290-C': 63, 'MBS-2': 17, '290EY KMT-YHKOT': 0, 'MBS2 PTH-MRHSPG': 1, '290-E SBS-NGW-KLN': 0, '290-E ITCF-YHKOT': 0, 'V-SBS-KNB': 1, '290-E': 52, 'PTH-SBS': 3, 'BSK-KRP-ITI': 1, '348-F': 14, 'BMSIT-3': 1, '213-D': 6, 'SBS-RJP': 2, 'SBS-HTN': 1, '375-D': 80}"
