Stop Name,Latitude,Longitude,Num trips in stop,Boothcode,Routes with num trips
Prarthana School Kadirenahalli,12.91183438,77.55847080,378,29176014,"{'374-F': 12, '502-M': 10, 'UTH-SNB': 1, 'BEML5-BSK': 2, '510-A': 30, '502-J': 17, '373-M': 15, 'PPLO-CKA': 6, 'PPLO-PNN': 1, 'PPLO-D': 3, 'PPLO-TNF': 3, 'VSP-FDR-1': 23, '600-F D21G-ATB': 8, 'BEML5-ATB': 7, 'JVS-BSK': 5, 'PPLO-D13G': 1, '401-S': 6, '600-C PPLO-CPR': 2, 'PPLO-MRBP': 2, 'V-600M': 4, '210-WA BEML5-KBS': 2, 'UTH-BSK-HBL': 3, 'KGR-UTH-BSK-KDG': 4, 'V-500P': 15, 'V-500KR': 16, '502-M CKBS-MRHB': 1, '375-G': 24, 'VSP-FDR-2': 18, 'PPLO-MMI-KBS': 4, 'UTH-PNN-KMT': 2, 'PPLO-KMT': 5, '500-AD': 13, 'CKLS-RKA-KMT-HBL': 1, 'BEML5-ELCW': 1, 'UTH-CKA': 2, 'PPLO-UTH-KRR-KBS': 1, 'KGR-UTH-KDG': 6, '210-N BEML5-KBS': 2, '375-D BABASP-BSK': 1, 'HVH-BSK': 2, 'PPLO-UTH-BSK-VSP': 1, '375-D': 80, '375-D BSN-BSK': 2, '210-KA PPLO-KBS': 2, '210-NP PPLO-KMT': 1, '13 PPL-SBS': 2, 'V-SMPBS-KDG': 3, '375-D BEML5-BTML': 1, '201 GBV-BSK': 1, 'V-500A SPO-BSK-HBLB': 2, 'V-BEML-KDG': 1, 'CSBS-SGH': 1}"
Chikkallasandra Aralimara,12.91174197,77.55238653,1275,29176015,"{'210-K KBS-BEML': 3, 'BSK2-UTH': 1, 'PPLO-CRL': 2, '210-NH': 15, '374-F': 12, 'D21G-CKLS': 2, '502-M': 10, 'UTH-SNB': 1, '210-W': 18, 'BEML5-BSK': 2, 'D13G-CKBS': 3, '510-A': 30, '210-N': 53, 'D13G-UTH': 1, '502-J': 17, 'BSK-VSP': 6, 'KBS-PPLO': 16, '373-M': 15, '375-E': 17, 'SBS-PPLO': 17, 'KMT-PPLO': 13, '210-I': 8, '210-KA': 22, '210-NA': 21, 'SGH-PPLU': 1, '375-H': 8, 'BSK-KGR': 20, 'BSK-UTH-KHBQS': 6, '210-FA': 20, 'PPLO-CKA': 6, 'PPLO-PNN': 1, 'MBS-24 KDG-D21G': 5, '210-E': 42, 'PPLO-D': 3, '375 JBS-BEML5': 2, 'KBS-D21G': 1, '375-J': 25, '210-J': 22, '210-HB': 16, '378-M': 12, '401-B PTH-VRP-TDL': 0, 'PPLO-TNF': 3, 'VSP-FDR-1': 23, 'BSK-MNCB': 2, '375-C': 32, 'PPLO-CKLS': 3, '401-MN': 14, '600-F D21G-ATB': 8, 'BEML5-ATB': 7, 'CRS-PPLO': 3, 'TR-10': 8, 'JVS-BSK': 5, 'PPLO-D13G': 1, 'SGH-KGR': 1, '401-S': 6, '600-C PPLO-CPR': 2, 'PPLO-MRBP': 2, 'BEMLA-28': 2, '375-B': 46, '279-F': 0, 'V-600M': 4, '210-WA BEML5-KBS': 2, '210-WA': 11, 'UTH-BSK-HBL': 3, 'KGR-UTH-BSK-KDG': 4, 'V-500P': 15, 'V-500KR': 16, 'BSK-UTH- MTR': 6, '210-H': 20, 'BTM-KGR': 3, 'KBS-KMT-UTH-PPLO': 9, '210-Z': 35, '210-NB': 26, '502-M CKBS-MRHB': 1, '375-G': 24, 'BDD-MKNHL': 1, '210-V': 19, 'VSP-FDR-2': 18, 'MTR-UTH-BSK': 11, 'KMT-MNT-PPLO': 4, 'KBS-MNT-PPLO': 3, 'JBS-PPLO': 5, '210-ND': 11, '210-EA': 6, 'PPLO-MMI-KBS': 4, '375-GA': 5, '402-M': 7, '210-D': 22, '276-N': 8, 'UTH-PNN-KMT': 2, 'PPLO-KMT': 5, 'SGH-CKLS': 2, '210-Q': 23, '500-AD': 13, 'KMT-CKLS': 0, '210-P': 48, 'CKLS-RKA-KMT-HBL': 1, 'KRM-BDD': 1, 'ELCW-KHBQ': 1, 'BEML5-ELCW': 1, 'UTH-CKA': 2, '401-SA': 8, '401-BA': 20, 'HBL-MRHB-CSB-NDH-KGR': 1, 'PPLO-UTH-KRR-KBS': 1, 'KGR-UTH-KDG': 6, 'KMT-MSS-PPLO': 1, '210-N BEML5-KBS': 2, '375-D BABASP-BSK': 1, 'GTG-UTH-CKA': 1, 'HVH-BSK': 2, 'MF-20': 28, '210-NP': 17, 'PPLO-UTH-BSK-VSP': 1, '375-D': 80, '375-D BSN-BSK': 2, '375-J BSK-TPR': 1, '210-KA PPLO-KBS': 2, '210-NP PPLO-KMT': 1, '13 PPL-SBS': 2, '222-D KMT-KHBQ': 1, 'V-SMPBS-KDG': 3, '210E': 11, '375-D BEML5-BTML': 1, '201 GBV-BSK': 1, 'V-500A SPO-BSK-HBLB': 2, 'V-BEML-KDG': 1, 'CSBS-SGH': 1, '285-K KBS-PTML': 7}"
Chikkallasandra Bank Colony,12.90903003,77.54903699,1012,29176015,"{'PPLO-KLOW': 1, '210-K KBS-BEML': 3, 'BSK2-UTH': 1, 'PPLO-CRL': 2, '210-NH': 15, '374-F': 12, 'D21G-CKLS': 2, 'UTH-SNB': 1, '210-W': 18, 'BEML5-BSK': 2, '510-A': 30, '210-N': 53, 'D13G-UTH': 1, '502-J': 17, 'BSK-VSP': 6, 'KBS-PPLO': 16, '373-M': 15, '375-E': 17, 'SBS-PPLO': 17, 'KMT-PPLO': 13, '210-NA': 21, 'SGH-PPLU': 1, '375-H': 8, 'BSK-KGR': 20, 'BSK-UTH-KHBQS': 6, '210-FA': 20, 'PPLO-CKA': 6, 'PPLO-PNN': 1, 'MBS-24 KDG-D21G': 5, '210-E': 42, 'PPLO-D': 3, '375 JBS-BEML5': 2, 'KBS-D21G': 1, '375-J': 25, '210-HB': 16, '378-M': 12, '401-B PTH-VRP-TDL': 0, 'PPLO-TNF': 3, 'VSP-FDR-1': 23, 'BSK-MNCB': 2, '375-C': 32, 'PPLO-CKLS': 3, '401-MN': 14, '600-F D21G-ATB': 8, 'BEML5-ATB': 7, 'CRS-PPLO': 3, 'TR-10': 8, 'JVS-BSK': 5, 'PPLO-D13G': 1, 'SGH-KGR': 1, '600-C PPLO-CPR': 2, 'PPLO-MRBP': 2, 'BEMLA-28': 2, '375-B': 46, '210-WA BEML5-KBS': 2, '210-WA': 11, 'UTH-BSK-HBL': 3, 'KGR-UTH-BSK-KDG': 4, 'V-500KR': 16, 'BSK-UTH- MTR': 6, '210-H': 20, 'BTM-KGR': 3, 'KBS-KMT-UTH-PPLO': 9, '210-NB': 26, '375-G': 24, 'BDD-MKNHL': 1, '210-V': 19, 'VSP-FDR-2': 18, 'MTR-UTH-BSK': 11, 'KMT-MNT-PPLO': 4, 'KBS-MNT-PPLO': 3, 'JBS-PPLO': 5, '210-ND': 11, '210-EA': 6, 'PPLO-MMI-KBS': 4, '375-GA': 5, '210-D': 22, 'UTH-PNN-KMT': 2, 'PPLO-KMT': 5, 'KRM-BDD': 1, 'ELCW-KHBQ': 1, 'BEML5-ELCW': 1, 'UTH-CKA': 2, 'HBL-MRHB-CSB-NDH-KGR': 1, 'PPLO-UTH-KRR-KBS': 1, 'KGR-UTH-KDG': 6, 'KMT-MSS-PPLO': 1, '210-N BEML5-KBS': 2, '375-D BABASP-BSK': 1, 'GTG-UTH-CKA': 1, 'HVH-BSK': 2, 'MF-20': 28, '210-NP': 17, 'PPLO-UTH-BSK-VSP': 1, '375-D': 80, '375-D BSN-BSK': 2, '375-J BSK-TPR': 1, '210-KA PPLO-KBS': 2, '210-NP PPLO-KMT': 1, '13 PPL-SBS': 2, '222-D KMT-KHBQ': 1, 'V-SMPBS-KDG': 3, '210E': 11, '375-D BEML5-BTML': 1, '201 GBV-BSK': 1, 'V-500A SPO-BSK-HBLB': 2, 'V-BEML-KDG': 1}"
Chikkallasandra Mahesh Medicals,12.91402688,77.54992269,79,29176015,"{'PPLO-CRL': 2, '210-J': 22, '378-M': 12, '210-Z': 35, '276-N': 8}"
Chikkallasandra Ramanjaneya Layout,12.91061518,77.54538568,24,29176015,"{'PPLO-CRL': 2, '210-J': 22}"
Gowdanapalya,12.91149706,77.55569980,1263,29176015,"{'210-K KBS-BEML': 3, 'BSK2-UTH': 1, 'BELGS-16': 2, '210-NH': 15, '374-F': 12, '502-M': 10, 'UTH-SNB': 1, '210-W': 18, 'BEML5-BSK': 2, 'D13G-CKBS': 3, '510-A': 30, '210-N': 53, 'D13G-UTH': 1, '502-J': 17, 'BSK-VSP': 6, 'KBS-PPLO': 16, '373-M': 15, '375-E': 17, 'SBS-PPLO': 17, 'KMT-PPLO': 13, '210-I': 8, '210-KA': 22, '210-NA': 21, 'SGH-PPLU': 1, '375-H': 8, 'BSK-KGR': 20, 'BSK-UTH-KHBQS': 6, '210-FA': 20, 'PPLO-CKA': 6, 'PPLO-PNN': 1, 'MBS-24 KDG-D21G': 5, '210-E': 42, 'PPLO-D': 3, '375 JBS-BEML5': 2, 'KBS-D21G': 1, '375-J': 25, '210-J': 22, '210-HB': 16, '401-B PTH-VRP-TDL': 0, 'PPLO-TNF': 3, 'VSP-FDR-1': 23, 'BSK-MNCB': 2, '375-C': 32, '401-MN': 14, '600-F D21G-ATB': 8, 'BEML5-ATB': 7, 'CRS-PPLO': 3, 'TR-10': 8, 'JVS-BSK': 5, 'PPLO-D13G': 1, 'SGH-KGR': 1, '401-S': 6, '600-C PPLO-CPR': 2, 'PPLO-MRBP': 2, 'SGH-GDP': 1, 'BEMLA-28': 2, '375-B': 46, '279-F': 0, 'V-600M': 4, '210-WA BEML5-KBS': 2, '210-WA': 11, 'UTH-BSK-HBL': 3, 'KGR-UTH-BSK-KDG': 4, 'V-500P': 15, 'V-500KR': 16, 'BSK-UTH- MTR': 6, '210-H': 20, 'BTM-KGR': 3, 'KBS-KMT-UTH-PPLO': 9, '210-Z': 35, '210-NB': 26, '502-M CKBS-MRHB': 1, '375-G': 24, 'BDD-MKNHL': 1, '210-V': 19, 'VSP-FDR-2': 18, 'MTR-UTH-BSK': 11, 'KMT-MNT-PPLO': 4, 'KBS-MNT-PPLO': 3, 'JBS-PPLO': 5, '210-ND': 11, '210-EA': 6, 'PPLO-MMI-KBS': 4, '375-GA': 5, '402-M': 7, '210-D': 22, '276-N': 8, 'UTH-PNN-KMT': 2, 'PPLO-KMT': 5, 'SGH-CKLS': 2, '210-Q': 23, '500-AD': 13, 'KMT-CKLS': 0, '210-P': 48, 'CKLS-RKA-KMT-HBL': 1, 'KRM-BDD': 1, 'ELCW-KHBQ': 1, 'BEML5-ELCW': 1, 'UTH-CKA': 2, '401-SA': 8, '401-BA': 20, 'HBL-MRHB-CSB-NDH-KGR': 1, 'PPLO-UTH-KRR-KBS': 1, 'KGR-UTH-KDG': 6, 'KMT-MSS-PPLO': 1, '210-N BEML5-KBS': 2, '375-D BABASP-BSK': 1, 'GTG-UTH-CKA': 1, 'HVH-BSK': 2, 'MF-20': 28, '210-NP': 17, 'PPLO-UTH-BSK-VSP': 1, 'BTP-1A': 2, '375-D': 80, 'BTP-1': 2, '375-D BSN-BSK': 2, '375-J BSK-TPR': 1, '210-KA PPLO-KBS': 2, '210-NP PPLO-KMT': 1, '13 PPL-SBS': 2, '222-D KMT-KHBQ': 1, 'V-SMPBS-KDG': 3, '210E': 11, '375-D BEML5-BTML': 1, '201 GBV-BSK': 1, 'V-500A SPO-BSK-HBLB': 2, 'V-BEML-KDG': 1, 'CSBS-SGH': 1, '285-K KBS-PTML': 7}"
Uttarahalli KR Hospital,12.90694906,77.54595302,285,29176015,"{'PPLO-CRL': 2, '374-F': 12, 'D21G-CKLS': 2, 'BEML5-BSK': 2, '502-J': 17, '373-M': 15, 'PPLO-PNN': 1, 'PPLO-TNF': 3, 'VSP-FDR-1': 23, '600-F D21G-ATB': 8, 'BEML5-ATB': 7, 'JVS-BSK': 5, 'PPLO-D13G': 1, 'PPLO-MRBP': 2, '210-WA BEML5-KBS': 2, 'KGR-UTH-BSK-KDG': 4, 'V-500KR': 16, '375-G': 24, 'VSP-FDR-2': 18, 'PPLO-MMI-KBS': 4, 'UTH-PNN-KMT': 2, 'PPLO-KMT': 5, 'BEML5-ELCW': 1, 'UTH-CKA': 2, 'PPLO-UTH-KRR-KBS': 1, 'KGR-UTH-KDG': 6, '375-D BABASP-BSK': 1, 'GTG-UTH-CKA': 1, 'HVH-BSK': 2, 'PPLO-UTH-BSK-VSP': 1, '375-D': 80, '375-D BSN-BSK': 2, '210-KA PPLO-KBS': 2, '210-NP PPLO-KMT': 1, '13 PPL-SBS': 2, 'V-SMPBS-KDG': 3, '375-D BEML5-BTML': 1, '201 GBV-BSK': 1, 'V-500A SPO-BSK-HBLB': 2, 'V-BEML-KDG': 1}"
Chikkallasandra Aralimara,12.91174197,77.55238653,1275,29176016,"{'210-K KBS-BEML': 3, 'BSK2-UTH': 1, 'PPLO-CRL': 2, '210-NH': 15, '374-F': 12, 'D21G-CKLS': 2, '502-M': 10, 'UTH-SNB': 1, '210-W': 18, 'BEML5-BSK': 2, 'D13G-CKBS': 3, '510-A': 30, '210-N': 53, 'D13G-UTH': 1, '502-J': 17, 'BSK-VSP': 6, 'KBS-PPLO': 16, '373-M': 15, '375-E': 17, 'SBS-PPLO': 17, 'KMT-PPLO': 13, '210-I': 8, '210-KA': 22, '210-NA': 21, 'SGH-PPLU': 1, '375-H': 8, 'BSK-KGR': 20, 'BSK-UTH-KHBQS': 6, '210-FA': 20, 'PPLO-CKA': 6, 'PPLO-PNN': 1, 'MBS-24 KDG-D21G': 5, '210-E': 42, 'PPLO-D': 3, '375 JBS-BEML5': 2, 'KBS-D21G': 1, '375-J': 25, '210-J': 22, '210-HB': 16, '378-M': 12, '401-B PTH-VRP-TDL': 0, 'PPLO-TNF': 3, 'VSP-FDR-1': 23, 'BSK-MNCB': 2, '375-C': 32, 'PPLO-CKLS': 3, '401-MN': 14, '600-F D21G-ATB': 8, 'BEML5-ATB': 7, 'CRS-PPLO': 3, 'TR-10': 8, 'JVS-BSK': 5, 'PPLO-D13G': 1, 'SGH-KGR': 1, '401-S': 6, '600-C PPLO-CPR': 2, 'PPLO-MRBP': 2, 'BEMLA-28': 2, '375-B': 46, '279-F': 0, 'V-600M': 4, '210-WA BEML5-KBS': 2, '210-WA': 11, 'UTH-BSK-HBL': 3, 'KGR-UTH-BSK-KDG': 4, 'V-500P': 15, 'V-500KR': 16, 'BSK-UTH- MTR': 6, '210-H': 20, 'BTM-KGR': 3, 'KBS-KMT-UTH-PPLO': 9, '210-Z': 35, '210-NB': 26, '502-M CKBS-MRHB': 1, '375-G': 24, 'BDD-MKNHL': 1, '210-V': 19, 'VSP-FDR-2': 18, 'MTR-UTH-BSK': 11, 'KMT-MNT-PPLO': 4, 'KBS-MNT-PPLO': 3, 'JBS-PPLO': 5, '210-ND': 11, '210-EA': 6, 'PPLO-MMI-KBS': 4, '375-GA': 5, '402-M': 7, '210-D': 22, '276-N': 8, 'UTH-PNN-KMT': 2, 'PPLO-KMT': 5, 'SGH-CKLS': 2, '210-Q': 23, '500-AD': 13, 'KMT-CKLS': 0, '210-P': 48, 'CKLS-RKA-KMT-HBL': 1, 'KRM-BDD': 1, 'ELCW-KHBQ': 1, 'BEML5-ELCW': 1, 'UTH-CKA': 2, '401-SA': 8, '401-BA': 20, 'HBL-MRHB-CSB-NDH-KGR': 1, 'PPLO-UTH-KRR-KBS': 1, 'KGR-UTH-KDG': 6, 'KMT-MSS-PPLO': 1, '210-N BEML5-KBS': 2, '375-D BABASP-BSK': 1, 'GTG-UTH-CKA': 1, 'HVH-BSK': 2, 'MF-20': 28, '210-NP': 17, 'PPLO-UTH-BSK-VSP': 1, '375-D': 80, '375-D BSN-BSK': 2, '375-J BSK-TPR': 1, '210-KA PPLO-KBS': 2, '210-NP PPLO-KMT': 1, '13 PPL-SBS': 2, '222-D KMT-KHBQ': 1, 'V-SMPBS-KDG': 3, '210E': 11, '375-D BEML5-BTML': 1, '201 GBV-BSK': 1, 'V-500A SPO-BSK-HBLB': 2, 'V-BEML-KDG': 1, 'CSBS-SGH': 1, '285-K KBS-PTML': 7}"
Chikkallasandra Bank Colony,12.90903003,77.54903699,1012,29176016,"{'PPLO-KLOW': 1, '210-K KBS-BEML': 3, 'BSK2-UTH': 1, 'PPLO-CRL': 2, '210-NH': 15, '374-F': 12, 'D21G-CKLS': 2, 'UTH-SNB': 1, '210-W': 18, 'BEML5-BSK': 2, '510-A': 30, '210-N': 53, 'D13G-UTH': 1, '502-J': 17, 'BSK-VSP': 6, 'KBS-PPLO': 16, '373-M': 15, '375-E': 17, 'SBS-PPLO': 17, 'KMT-PPLO': 13, '210-NA': 21, 'SGH-PPLU': 1, '375-H': 8, 'BSK-KGR': 20, 'BSK-UTH-KHBQS': 6, '210-FA': 20, 'PPLO-CKA': 6, 'PPLO-PNN': 1, 'MBS-24 KDG-D21G': 5, '210-E': 42, 'PPLO-D': 3, '375 JBS-BEML5': 2, 'KBS-D21G': 1, '375-J': 25, '210-HB': 16, '378-M': 12, '401-B PTH-VRP-TDL': 0, 'PPLO-TNF': 3, 'VSP-FDR-1': 23, 'BSK-MNCB': 2, '375-C': 32, 'PPLO-CKLS': 3, '401-MN': 14, '600-F D21G-ATB': 8, 'BEML5-ATB': 7, 'CRS-PPLO': 3, 'TR-10': 8, 'JVS-BSK': 5, 'PPLO-D13G': 1, 'SGH-KGR': 1, '600-C PPLO-CPR': 2, 'PPLO-MRBP': 2, 'BEMLA-28': 2, '375-B': 46, '210-WA BEML5-KBS': 2, '210-WA': 11, 'UTH-BSK-HBL': 3, 'KGR-UTH-BSK-KDG': 4, 'V-500KR': 16, 'BSK-UTH- MTR': 6, '210-H': 20, 'BTM-KGR': 3, 'KBS-KMT-UTH-PPLO': 9, '210-NB': 26, '375-G': 24, 'BDD-MKNHL': 1, '210-V': 19, 'VSP-FDR-2': 18, 'MTR-UTH-BSK': 11, 'KMT-MNT-PPLO': 4, 'KBS-MNT-PPLO': 3, 'JBS-PPLO': 5, '210-ND': 11, '210-EA': 6, 'PPLO-MMI-KBS': 4, '375-GA': 5, '210-D': 22, 'UTH-PNN-KMT': 2, 'PPLO-KMT': 5, 'KRM-BDD': 1, 'ELCW-KHBQ': 1, 'BEML5-ELCW': 1, 'UTH-CKA': 2, 'HBL-MRHB-CSB-NDH-KGR': 1, 'PPLO-UTH-KRR-KBS': 1, 'KGR-UTH-KDG': 6, 'KMT-MSS-PPLO': 1, '210-N BEML5-KBS': 2, '375-D BABASP-BSK': 1, 'GTG-UTH-CKA': 1, 'HVH-BSK': 2, 'MF-20': 28, '210-NP': 17, 'PPLO-UTH-BSK-VSP': 1, '375-D': 80, '375-D BSN-BSK': 2, '375-J BSK-TPR': 1, '210-KA PPLO-KBS': 2, '210-NP PPLO-KMT': 1, '13 PPL-SBS': 2, '222-D KMT-KHBQ': 1, 'V-SMPBS-KDG': 3, '210E': 11, '375-D BEML5-BTML': 1, '201 GBV-BSK': 1, 'V-500A SPO-BSK-HBLB': 2, 'V-BEML-KDG': 1}"
Kumaraswamy Layout West,12.90334827,77.55473793,45,29176016,"{'PPLO-KLOW': 1, '210-UB BEML5-KMLW': 1, '210-GA': 18, '210-U': 25}"
Uttarahalli KR Hospital,12.90694906,77.54595302,285,29176016,"{'PPLO-CRL': 2, '374-F': 12, 'D21G-CKLS': 2, 'BEML5-BSK': 2, '502-J': 17, '373-M': 15, 'PPLO-PNN': 1, 'PPLO-TNF': 3, 'VSP-FDR-1': 23, '600-F D21G-ATB': 8, 'BEML5-ATB': 7, 'JVS-BSK': 5, 'PPLO-D13G': 1, 'PPLO-MRBP': 2, '210-WA BEML5-KBS': 2, 'KGR-UTH-BSK-KDG': 4, 'V-500KR': 16, '375-G': 24, 'VSP-FDR-2': 18, 'PPLO-MMI-KBS': 4, 'UTH-PNN-KMT': 2, 'PPLO-KMT': 5, 'BEML5-ELCW': 1, 'UTH-CKA': 2, 'PPLO-UTH-KRR-KBS': 1, 'KGR-UTH-KDG': 6, '375-D BABASP-BSK': 1, 'GTG-UTH-CKA': 1, 'HVH-BSK': 2, 'PPLO-UTH-BSK-VSP': 1, '375-D': 80, '375-D BSN-BSK': 2, '210-KA PPLO-KBS': 2, '210-NP PPLO-KMT': 1, '13 PPL-SBS': 2, 'V-SMPBS-KDG': 3, '375-D BEML5-BTML': 1, '201 GBV-BSK': 1, 'V-500A SPO-BSK-HBLB': 2, 'V-BEML-KDG': 1}"
Chikkallasandra Mahesh Medicals,12.91402688,77.54992269,79,29176023,"{'PPLO-CRL': 2, '210-J': 22, '378-M': 12, '210-Z': 35, '276-N': 8}"
Chikkallasandra Naidu Layout,12.91632880,77.54599258,43,29176023,"{'210-Z': 35, '276-N': 8}"
Chikkallasandra Ramanjaneya Layout,12.91061518,77.54538568,24,29176023,"{'PPLO-CRL': 2, '210-J': 22}"
Ittamadu VB Bakery,12.91953727,77.54222203,186,29176023,"{'45-D': 50, 'AGO-AGL': 1, 'D33-AGSL-VBN': 1, 'AGSL-BSK-SBS': 8, 'PPLO-AGS-KBS': 2, 'PPLO-HKH': 2, '600-FB': 19, 'KBS-AGS-PPLO': 6, 'PPLO-KTG-CKA': 1, 'PPLO-AGS-SBS': 1, 'KBS-AGSL-PPLO': 12, 'PPLO-SVN': 1, 'PPLO-KMT-KBS': 3, 'MF-20': 28, 'PPLO-NDHMS': 1}"
Ramanjaneya Layout Cross Chikkallasandra,12.91457459,77.54699439,67,29176023,"{'PPLO-CRL': 2, '210-J': 22, '210-Z': 35, '276-N': 8}"
Chikkallasandra Mahesh Medicals,12.91402688,77.54992269,79,29176024,"{'PPLO-CRL': 2, '210-J': 22, '378-M': 12, '210-Z': 35, '276-N': 8}"
Chikkallasandra Naidu Layout,12.91632880,77.54599258,43,29176024,"{'210-Z': 35, '276-N': 8}"
Chikkallasandra Ramanjaneya Layout,12.91061518,77.54538568,24,29176024,"{'PPLO-CRL': 2, '210-J': 22}"
Ramanjaneya Layout Cross Chikkallasandra,12.91457459,77.54699439,67,29176024,"{'PPLO-CRL': 2, '210-J': 22, '210-Z': 35, '276-N': 8}"
Uttarahalli KR Hospital,12.90694906,77.54595302,285,29176024,"{'PPLO-CRL': 2, '374-F': 12, 'D21G-CKLS': 2, 'BEML5-BSK': 2, '502-J': 17, '373-M': 15, 'PPLO-PNN': 1, 'PPLO-TNF': 3, 'VSP-FDR-1': 23, '600-F D21G-ATB': 8, 'BEML5-ATB': 7, 'JVS-BSK': 5, 'PPLO-D13G': 1, 'PPLO-MRBP': 2, '210-WA BEML5-KBS': 2, 'KGR-UTH-BSK-KDG': 4, 'V-500KR': 16, '375-G': 24, 'VSP-FDR-2': 18, 'PPLO-MMI-KBS': 4, 'UTH-PNN-KMT': 2, 'PPLO-KMT': 5, 'BEML5-ELCW': 1, 'UTH-CKA': 2, 'PPLO-UTH-KRR-KBS': 1, 'KGR-UTH-KDG': 6, '375-D BABASP-BSK': 1, 'GTG-UTH-CKA': 1, 'HVH-BSK': 2, 'PPLO-UTH-BSK-VSP': 1, '375-D': 80, '375-D BSN-BSK': 2, '210-KA PPLO-KBS': 2, '210-NP PPLO-KMT': 1, '13 PPL-SBS': 2, 'V-SMPBS-KDG': 3, '375-D BEML5-BTML': 1, '201 GBV-BSK': 1, 'V-500A SPO-BSK-HBLB': 2, 'V-BEML-KDG': 1}"
Chikkallasandra Bank Colony,12.90903003,77.54903699,1012,29176036,"{'PPLO-KLOW': 1, '210-K KBS-BEML': 3, 'BSK2-UTH': 1, 'PPLO-CRL': 2, '210-NH': 15, '374-F': 12, 'D21G-CKLS': 2, 'UTH-SNB': 1, '210-W': 18, 'BEML5-BSK': 2, '510-A': 30, '210-N': 53, 'D13G-UTH': 1, '502-J': 17, 'BSK-VSP': 6, 'KBS-PPLO': 16, '373-M': 15, '375-E': 17, 'SBS-PPLO': 17, 'KMT-PPLO': 13, '210-NA': 21, 'SGH-PPLU': 1, '375-H': 8, 'BSK-KGR': 20, 'BSK-UTH-KHBQS': 6, '210-FA': 20, 'PPLO-CKA': 6, 'PPLO-PNN': 1, 'MBS-24 KDG-D21G': 5, '210-E': 42, 'PPLO-D': 3, '375 JBS-BEML5': 2, 'KBS-D21G': 1, '375-J': 25, '210-HB': 16, '378-M': 12, '401-B PTH-VRP-TDL': 0, 'PPLO-TNF': 3, 'VSP-FDR-1': 23, 'BSK-MNCB': 2, '375-C': 32, 'PPLO-CKLS': 3, '401-MN': 14, '600-F D21G-ATB': 8, 'BEML5-ATB': 7, 'CRS-PPLO': 3, 'TR-10': 8, 'JVS-BSK': 5, 'PPLO-D13G': 1, 'SGH-KGR': 1, '600-C PPLO-CPR': 2, 'PPLO-MRBP': 2, 'BEMLA-28': 2, '375-B': 46, '210-WA BEML5-KBS': 2, '210-WA': 11, 'UTH-BSK-HBL': 3, 'KGR-UTH-BSK-KDG': 4, 'V-500KR': 16, 'BSK-UTH- MTR': 6, '210-H': 20, 'BTM-KGR': 3, 'KBS-KMT-UTH-PPLO': 9, '210-NB': 26, '375-G': 24, 'BDD-MKNHL': 1, '210-V': 19, 'VSP-FDR-2': 18, 'MTR-UTH-BSK': 11, 'KMT-MNT-PPLO': 4, 'KBS-MNT-PPLO': 3, 'JBS-PPLO': 5, '210-ND': 11, '210-EA': 6, 'PPLO-MMI-KBS': 4, '375-GA': 5, '210-D': 22, 'UTH-PNN-KMT': 2, 'PPLO-KMT': 5, 'KRM-BDD': 1, 'ELCW-KHBQ': 1, 'BEML5-ELCW': 1, 'UTH-CKA': 2, 'HBL-MRHB-CSB-NDH-KGR': 1, 'PPLO-UTH-KRR-KBS': 1, 'KGR-UTH-KDG': 6, 'KMT-MSS-PPLO': 1, '210-N BEML5-KBS': 2, '375-D BABASP-BSK': 1, 'GTG-UTH-CKA': 1, 'HVH-BSK': 2, 'MF-20': 28, '210-NP': 17, 'PPLO-UTH-BSK-VSP': 1, '375-D': 80, '375-D BSN-BSK': 2, '375-J BSK-TPR': 1, '210-KA PPLO-KBS': 2, '210-NP PPLO-KMT': 1, '13 PPL-SBS': 2, '222-D KMT-KHBQ': 1, 'V-SMPBS-KDG': 3, '210E': 11, '375-D BEML5-BTML': 1, '201 GBV-BSK': 1, 'V-500A SPO-BSK-HBLB': 2, 'V-BEML-KDG': 1}"
Chikkallasandra Ramanjaneya Layout,12.91061518,77.54538568,24,29176036,"{'PPLO-CRL': 2, '210-J': 22}"
Jn of 4th Cross 5th Main Uttarahalli,12.90473658,77.54154682,11,29176036,"{'401-B PTH-VRP-TDL': 0, '210-WA': 11}"
Ramanjaneya Layout Cross Chikkallasandra,12.91457459,77.54699439,67,29176036,"{'PPLO-CRL': 2, '210-J': 22, '210-Z': 35, '276-N': 8}"
